id_cliente,fecha_corte,origen_datos,es_test,age,antiguedad,ind_nuevo,indrel,indrel_1mes,tiprel_1mes,indresi,indext,ind_actividad_cliente,renta,cod_prov,id_segmento
1051999,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,92801.31,37,2
1052003,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,86581.56,14,2
1052007,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,33257.61,14,2
1052011,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,98458.2,37,2
1052013,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,116323.88999999998,37,2
1052017,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,84762.48,37,2
1051968,2015-01-28,train,0,47,35,0,1,1,A,S,N,1,89232.39,28,1
1051922,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,124670.88,47,2
1051966,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,45705.18,22,2
1051962,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,159339.54,41,2
1051927,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,129535.32,29,2
1051929,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,68217.39,16,2
1051931,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,83267.67,28,2
1051935,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,33953.28,16,2
1051937,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,65629.74,16,2
1051939,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,206651.22000000003,37,2
1051940,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,131947.53,14,2
1051944,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,90231.0,14,2
1051946,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,60791.22,14,2
1051948,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,101694.57,37,2
1051950,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,,14,2
1051954,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,33993.149999999994,11,2
1051956,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,57754.05,8,2
1051958,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,54758.25,45,2
1051960,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,31363.11,14,2
1051964,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,75774.93000000001,14,2
1052021,2015-01-28,train,0,40,35,0,1,1,A,S,N,1,,28,1
1051839,2015-01-28,train,0,77,35,0,1,1,A,S,N,1,56336.46,28,1
1051835,2015-01-28,train,0,29,35,0,1,1,I,S,N,0,79954.89,25,2
1051701,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,90746.82,46,2
1051703,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,43241.88,6,2
1051705,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,150626.49,6,2
1051707,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,119190.72,6,2
1051711,2015-01-28,train,0,24,35,0,1,1.0,I,S,N,0,46930.26,15,2
1051712,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,80110.62,6,2
1051716,2015-01-28,train,0,22,35,0,1,1.0,A,S,N,1,60994.5,15,2
1051718,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,20717.58,21,2
1051719,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,,13,2
1051721,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,30534.99,2,2
1051725,2015-01-28,train,0,54,35,0,1,1.0,A,S,N,1,218032.65,28,3
1051726,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,102281.22,45,2
1051727,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,1,22459.32,16,2
1051729,2015-01-28,train,0,22,35,0,1,1.0,A,S,N,1,82412.61,11,2
1051737,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,,8,2
1051699,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,,10,2
1051738,2015-01-28,train,0,22,35,0,1,1.0,A,S,N,1,,45,2
1051697,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,211263.27,41,2
1051695,2015-01-28,train,0,25,35,0,1,1.0,A,S,N,1,229315.08,15,2
1051667,2015-01-28,train,0,25,35,0,1,1.0,I,S,N,0,150327.21,10,2
1051670,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,151491.41999999998,8,2
1051672,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,76991.19,11,2
1051674,2015-01-28,train,0,23,35,0,1,1.0,I,S,N,0,256174.92,8,2
1051676,2015-01-28,train,0,22,35,0,1,1.0,A,S,N,1,62869.77,9,2
1051677,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,52921.38,13,2
1051679,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,67710.56999999999,25,2
1051682,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,259360.08,25,2
1051684,2015-01-28,train,0,22,35,0,1,1.0,A,S,N,1,,36,2
1051686,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,128063.63999999998,41,2
1051688,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,1,65752.92,25,2
1051690,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,20717.58,21,2
1051691,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,104613.54,47,2
1051692,2015-01-28,train,0,25,35,0,1,1.0,I,S,N,0,178799.7,15,2
1051693,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,34580.58,36,2
1051696,2015-01-28,train,0,23,35,0,1,1.0,I,S,N,1,134398.02,15,2
1051836,2015-01-28,train,0,32,35,0,1,1,A,S,N,1,57131.28,24,2
1051742,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,1,,2,2
1051748,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,1,58776.45,2,2
1051794,2015-01-28,train,0,33,35,0,1,1,A,S,N,1,93841.86,29,1
1051796,2015-01-28,train,0,24,35,0,1,1,A,S,N,0,118359.84,28,2
1051798,2015-01-28,train,0,28,35,0,1,1,A,S,N,1,41642.46,24,2
1051799,2015-01-28,train,0,23,35,0,1,1,A,S,N,1,54342.24000000001,6,2
1051800,2015-01-28,train,0,35,35,0,1,1,A,S,N,1,,15,1
1051805,2015-01-28,train,0,44,35,0,1,1,A,S,N,1,136867.56,8,1
1051809,2015-01-28,train,0,34,35,0,1,1,I,S,N,0,116288.25,28,1
1051816,2015-01-28,train,0,35,35,0,1,1,I,S,N,0,59823.12,18,1
1051819,2015-01-28,train,0,37,35,0,1,1,A,S,N,1,,28,1
1051824,2015-01-28,train,0,30,35,0,1,1,A,S,N,1,41327.16,3,2
1051826,2015-01-28,train,0,23,35,0,1,1,A,S,N,1,67094.91,23,1
1051827,2015-01-28,train,0,33,35,0,1,1,A,S,N,1,126568.95,28,1
1051831,2015-01-28,train,0,23,35,0,1,1,A,S,N,1,87606.66,33,2
1051832,2015-01-28,train,0,54,35,0,1,1,A,S,N,1,75581.31,34,1
1051833,2015-01-28,train,0,35,35,0,1,1,A,S,N,1,68036.19,26,2
1051793,2015-01-28,train,0,44,35,0,1,1,I,S,N,0,80370.33,38,1
1051744,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,,36,2
1051791,2015-01-28,train,0,27,35,0,1,1,A,S,N,0,30685.32,45,1
1051788,2015-01-28,train,0,39,35,0,1,1,A,S,N,1,184968.3,37,1
1051756,2015-01-28,train,0,69,35,0,1,1.0,A,S,N,1,168028.83000000002,8,1
1051757,2015-01-28,train,0,26,35,0,1,1.0,A,S,N,1,54645.15,11,2
1051758,2015-01-28,train,0,52,35,0,1,1.0,A,S,N,1,27585.300000000007,45,1
1051759,2015-01-28,train,0,52,35,0,1,1.0,A,S,N,1,27585.300000000007,45,1
1051761,2015-01-28,train,0,29,35,0,1,1.0,I,S,N,0,58055.91,45,1
1051762,2015-01-28,train,0,45,35,0,1,1.0,I,S,N,0,635159.34,8,1
1051763,2015-01-28,train,0,47,35,0,1,1.0,A,S,N,1,72082.14,15,1
1051764,2015-01-28,train,0,44,35,0,1,1.0,A,S,N,0,,8,1
1051765,2015-01-28,train,0,33,35,0,1,1.0,A,S,N,1,53604.78,18,1
1051768,2015-01-28,train,0,28,35,0,1,1.0,A,S,N,1,,29,2
1051769,2015-01-28,train,0,47,35,0,1,1.0,A,S,N,1,96174.66,41,1
1051771,2015-01-28,train,0,24,35,0,1,1.0,I,S,N,0,172738.2,28,1
1051772,2015-01-28,train,0,59,35,0,1,1,I,S,N,0,41098.47,14,1
1051784,2015-01-28,train,0,38,35,0,1,1,A,S,N,1,63054.63,21,1
1051785,2015-01-28,train,0,43,35,0,1,1,A,S,N,1,63054.63,21,1
1051789,2015-01-28,train,0,46,35,0,1,1,A,S,N,1,72859.08,41,1
1052022,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,25708.98,45,2
1052024,2015-01-28,train,0,10,35,0,1,1,A,S,N,1,58594.68000000001,28,1
1052025,2015-01-28,train,0,22,35,0,1,1,A,S,N,0,24381.0,37,2
1052325,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,161055.72,8,2
1052328,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,68591.45999999999,8,2
1052329,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,171354.90000000002,8,2
1052331,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,121507.59,8,2
1052336,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,86176.89,6,2
1052339,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,275829.48,8,2
1052341,2015-01-28,train,0,25,35,0,1,1,I,S,S,0,18151.14,3,2
1052342,2015-01-28,train,0,28,35,0,1,1,A,S,N,1,52773.87,46,2
1052343,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,54232.5,22,2
1052345,2015-01-28,train,0,35,35,0,1,1,I,S,N,0,34161.33,3,1
1052346,2015-01-28,train,0,27,35,0,1,1,I,S,N,1,54230.04,3,2
1052347,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,42251.73,13,2
1052349,2015-01-28,train,0,28,35,0,1,1,A,S,N,1,,3,2
1052350,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,78677.88,14,2
1052352,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,115120.59,14,2
1052322,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,242469.93,8,2
1052354,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,44320.44,13,2
1052318,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,,8,2
1052304,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,115784.4,7,2
1052242,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,129198.06,8,2
1052249,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,105293.46,8,2
1052251,2015-01-28,train,0,27,35,0,1,1,A,S,N,1,179334.12,28,1
1052259,2015-01-28,train,0,31,35,0,1,1,A,S,N,1,66266.34,28,2
1052261,2015-01-28,train,0,9,35,0,1,1,A,S,N,1,58594.68000000001,28,1
1052270,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,130327.17,8,2
1052276,2015-01-28,train,0,22,35,0,1,1,A,S,N,0,361243.89,8,2
1052280,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,,21,2
1052284,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,210066.78,8,2
1052287,2015-01-28,train,0,30,35,0,1,1,A,S,N,1,141119.01,28,1
1052289,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,124481.55,8,2
1052296,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,106980.15,8,2
1052297,2015-01-28,train,0,49,31,0,1,1,A,S,N,1,271896.6,28,1
1052300,2015-01-28,train,0,32,35,0,1,1,A,S,N,1,42717.93,46,2
1052302,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,79825.11,25,2
1052310,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,130172.04,41,2
1052239,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,243726.18,8,2
1052356,2015-01-28,train,0,23,35,0,1,1,I,S,N,0,,3,2
1052358,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,,3,2
1052392,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,211463.31,50,2
1052396,2015-01-28,train,0,28,35,0,1,1,I,S,N,0,60292.59,3,2
1052397,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,34273.38,41,2
1052399,2015-01-28,train,0,23,35,0,1,1,I,S,N,0,44598.03,2,2
1052400,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,70880.37,18,2
1052402,2015-01-28,train,0,25,35,0,1,1,A,S,N,1,53895.99000000001,3,2
1052403,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,44251.38,47,2
1052405,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,92439.78,28,2
1052407,2015-01-28,train,0,23,35,0,1,1,I,S,N,0,79775.61,3,2
1052408,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,48950.61,13,2
1052410,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,177499.68,41,2
1052412,2015-01-28,train,0,23,35,0,1,1,A,S,N,1,95765.13,18,2
1052413,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,,28,2
1052415,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,92681.97,8,2
1052417,2015-01-28,train,0,23,35,0,1,1,I,S,N,0,23516.85,3,2
1052390,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,88812.33,45,2
1052357,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,27652.35,3,2
1052389,2015-01-28,train,0,26,35,0,1,1,I,S,N,0,23758.41,3,2
1052387,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,,47,2
1052359,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,137502.57,8,2
1052361,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,23338.44,3,2
1052362,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,878790.72,8,2
1052366,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,52210.68000000001,47,2
1052368,2015-01-28,train,0,23,35,0,1,1,I,S,N,0,,3,2
1052369,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,44550.54,14,2
1052371,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,174863.79,28,2
1052373,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,68911.68000000001,8,2
1052375,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,246758.25,28,2
1052377,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,33487.89,14,2
1052379,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,66303.69,13,2
1052381,2015-01-28,train,0,45,35,0,1,1,I,S,N,0,52128.81,3,1
1052382,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,353866.23,8,2
1052384,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,70410.15,10,2
1052386,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,,41,2
1052388,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,77928.9,3,2
1052237,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,110311.32,29,2
1052233,2015-01-28,train,0,41,35,0,1,1,I,S,N,0,132566.94,46,1
1052231,2015-01-28,train,0,42,35,0,1,1,A,S,N,1,64265.52,45,1
1052099,2015-01-28,train,0,36,35,0,1,1,A,S,N,1,92330.04,28,1
1052102,2015-01-28,train,0,30,35,0,1,1,A,S,N,1,243343.77,28,2
1052103,2015-01-28,train,0,38,35,0,1,1,A,S,N,1,195421.38,8,1
1052109,2015-01-28,train,0,67,35,0,1,1,A,S,N,1,75415.83,28,1
1052110,2015-01-28,train,0,65,35,0,1,1,I,S,N,0,61573.29,47,1
1052112,2015-01-28,train,0,63,35,0,1,1,I,S,N,0,62038.35000000001,3,1
1052114,2015-01-28,train,0,31,35,0,1,1,A,S,N,1,,48,2
1052121,2015-01-28,train,0,60,35,0,1,1,A,S,N,1,219577.5,28,3
1052124,2015-01-28,train,0,32,35,0,1,1,A,S,N,1,,28,1
1052128,2015-01-28,train,0,50,35,0,1,1,A,S,N,1,67037.81999999999,23,1
1052132,2015-01-28,train,0,32,35,0,1,1,A,S,N,1,147808.95,28,1
1052133,2015-01-28,train,0,37,35,0,1,1,A,S,N,1,111704.43,36,1
1052135,2015-01-28,train,0,36,35,0,1,1,A,S,N,1,162661.95,28,1
1052143,2015-01-28,train,0,39,35,0,1,1,A,S,N,1,56475.78,29,1
1052149,2015-01-28,train,0,60,35,0,1,1,I,S,N,0,46179.63,11,1
1052098,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,73378.62,50,2
1052152,2015-01-28,train,0,58,35,0,1,1,A,S,N,0,70959.06,45,1
1052093,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,210968.52,8,2
1052090,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,,31,2
1052027,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,,10,2
1052031,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,,45,2
1052032,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,68980.20000000001,33,2
1052036,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,106182.75,40,2
1052040,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,,45,2
1052042,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,54419.49000000001,5,2
1052044,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,91481.19,45,2
1052048,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,116003.88,50,2
1052052,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,57338.28,12,2
1052068,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,157158.27,45,2
1052070,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,30832.92,45,2
1052071,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,111695.4,29,2
1052075,2015-01-28,train,0,29,35,0,1,1,I,S,N,0,84435.51,23,2
1052083,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,,21,2
1052084,2015-01-28,train,0,29,35,0,1,1,A,S,N,1,220794.72000000003,28,2
1052091,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,72146.70000000001,47,2
1052153,2015-01-28,train,0,48,35,0,1,1,I,S,N,0,69208.38,21,1
1052154,2015-01-28,train,0,36,35,0,1,1,A,S,N,1,82229.28,28,1
1052155,2015-01-28,train,0,50,35,0,1,1,I,S,N,0,181600.98,8,1
1052197,2015-01-28,train,0,24,35,0,1,1,A,S,N,1,,28,1
1052200,2015-01-28,train,0,23,35,0,1,1,A,S,N,1,,7,2
1052203,2015-01-28,train,0,48,35,0,1,1,A,S,S,1,,28,1
1052207,2015-01-28,train,0,38,35,0,1,1,A,S,N,1,32703.870000000006,46,1
1052208,2015-01-28,train,0,52,35,0,1,1,A,S,N,1,139506.51,28,1
1052212,2015-01-28,train,0,52,35,0,1,1,A,S,N,1,104292.78,3,1
1052213,2015-01-28,train,0,43,35,0,1,1,A,S,N,1,44764.92,3,1
1052216,2015-01-28,train,0,52,35,0,1,1,A,S,N,0,205878.87,28,1
1052217,2015-01-28,train,0,33,35,0,1,1,A,S,N,1,69071.45999999999,4,1
1052218,2015-01-28,train,0,65,35,0,1,1,A,S,N,1,44612.31,28,1
1052219,2015-01-28,train,0,63,35,0,1,1,A,S,N,1,71042.1,28,3
1052224,2015-01-28,train,0,24,35,0,1,1,A,S,N,1,71583.84,28,2
1052225,2015-01-28,train,0,40,35,0,1,1,I,S,N,0,38971.11,30,1
1052226,2015-01-28,train,0,29,35,0,1,1,A,S,N,1,73102.65,35,1
1052229,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,70867.95000000001,29,1
1052195,2015-01-28,train,0,39,35,0,1,1,A,S,N,1,104918.61000000002,19,1
1052194,2015-01-28,train,0,32,35,0,1,1,A,S,N,1,27632.91,35,2
1052189,2015-01-28,train,0,51,35,0,1,1,A,S,N,1,100066.08,47,1
1052187,2015-01-28,train,0,35,35,0,1,1,A,S,N,1,69208.89,8,1
1052158,2015-01-28,train,0,30,35,0,1,1,A,S,N,1,55019.43000000001,33,2
1052162,2015-01-28,train,0,27,35,0,1,1,A,S,N,1,50349.96,28,1
1052166,2015-01-28,train,0,47,35,0,1,1,A,S,N,1,100832.19,11,1
1052168,2015-01-28,train,0,78,35,0,1,1,A,S,S,1,97854.24,28,1
1052170,2015-01-28,train,0,36,35,0,1,1,A,S,N,0,175959.0,8,1
1052171,2015-01-28,train,0,41,35,0,1,1,A,S,N,1,,48,1
1052173,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,111784.88999999998,28,1
1051665,2015-01-28,train,0,22,35,0,1,1.0,A,S,N,1,123140.25,41,2
1052174,2015-01-28,train,0,49,35,0,1,1,A,S,N,1,127118.16,18,1
1052177,2015-01-28,train,0,27,35,0,1,1,A,S,N,1,131145.06,52,2
1052178,2015-01-28,train,0,55,35,0,1,1,A,S,N,1,,20,1
1052180,2015-01-28,train,0,24,35,0,1,1,A,S,N,1,125294.28,40,2
1052182,2015-01-28,train,0,38,35,0,1,1,A,S,N,1,64156.83,47,1
1052184,2015-01-28,train,0,32,35,0,1,1,A,S,N,1,,46,1
1052185,2015-01-28,train,0,38,35,0,1,1,A,S,N,1,76270.56,28,1
1052186,2015-01-28,train,0,28,35,0,1,1,A,S,N,0,78852.36,30,1
1052176,2015-01-28,train,0,28,35,0,1,1,A,S,N,1,49630.5,41,2
1051664,2015-01-28,train,0,37,35,0,1,1.0,A,S,N,1,,12,1
1051660,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,47155.47,9,2
1051658,2015-01-28,train,0,22,35,0,1,1.0,I,S,N,0,,36,2
1051177,2015-01-28,train,0,24,35,0,1,1,A,S,N,1,135558.27,46,2
1051178,2015-01-28,train,0,22,35,0,1,1,A,S,N,0,151461.38999999998,45,2
1051180,2015-01-28,train,0,30,35,0,1,1,A,S,N,0,56474.85000000001,46,2
1051181,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,145029.36000000002,8,2
1051183,2015-01-28,train,0,33,35,0,1,1,A,S,N,1,167432.76,46,2
1051184,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,,11,2
1051186,2015-01-28,train,0,33,35,0,1,1,I,S,S,0,,48,1
1051187,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,90200.19,25,2
1051189,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,66085.83,44,2
1051191,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,66162.51,50,2
1051194,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,87472.83,50,2
1051196,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,107831.07,50,2
1051198,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,69195.12,36,2
1051199,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,100663.13999999998,50,2
1051201,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,140534.43,45,2
1051174,2015-01-28,train,0,23,35,0,1,1,A,S,S,1,,46,2
1051203,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,73119.84,45,2
1051172,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,77807.97,35,2
1051165,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,55560.99000000001,19,2
1051121,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,146910.15000000002,37,2
1051126,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,334209.99,8,2
1051129,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,296890.5,8,2
1051132,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,56997.06,28,2
1051134,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,,34,2
1051136,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,138675.41999999998,27,2
1051138,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,,47,2
1051140,2015-01-28,train,0,59,35,0,1,1,A,S,N,1,113229.9,28,1
1051145,2015-01-28,train,0,22,21,0,1,1,I,S,S,0,88727.28,28,2
1051147,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,82772.34,34,2
1051149,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,167729.04,34,2
1051150,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,58348.5,50,2
1051152,2015-01-28,train,0,16,35,0,1,1,A,S,N,1,114178.68,28,1
1051158,2015-01-28,train,0,25,35,0,1,1,I,S,N,0,46627.02,46,2
1051162,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,58039.26,50,2
1051169,2015-01-28,train,0,30,35,0,1,1,I,S,N,0,39475.56,46,2
1051120,2015-01-28,train,0,25,35,0,1,1,I,S,N,0,22395.54,49,2
1051205,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,239877.81,39,2
1051212,2015-01-28,train,0,22,35,0,1,1,A,S,N,0,162489.72,15,2
1051263,2015-01-28,train,0,45,35,0,1,1,A,S,N,0,120058.65,8,1
1051264,2015-01-28,train,0,48,35,0,1,1,A,S,N,1,94077.75,3,1
1051268,2015-01-28,train,0,31,35,0,1,1,A,S,N,1,78642.51,39,1
1051269,2015-01-28,train,0,42,35,0,1,1,A,S,N,1,75715.70999999999,6,1
1051271,2015-01-28,train,0,27,35,0,1,1,A,S,N,1,114477.66,28,2
1051273,2015-01-28,train,0,36,35,0,1,1,A,S,N,1,71080.44,21,1
1051274,2015-01-28,train,0,31,35,0,1,1,I,S,N,0,80425.08,28,1
1051275,2015-01-28,train,0,25,35,0,1,1,I,S,N,0,146149.13999999998,35,2
1051276,2015-01-28,train,0,35,35,0,1,1,A,S,N,0,95468.76,28,1
1051277,2015-01-28,train,0,36,35,0,1,1,A,S,N,1,61579.83,14,1
1051278,2015-01-28,train,0,49,35,0,1,1,A,S,N,1,,31,1
1051279,2015-01-28,train,0,35,35,0,1,1,A,S,N,1,59322.60000000001,28,1
1051281,2015-01-28,train,0,50,35,0,1,1,I,S,N,0,55288.56,49,1
1051282,2015-01-28,train,0,39,35,0,1,1,I,S,N,1,64987.05,8,1
1051283,2015-01-28,train,0,38,35,0,1,1,A,S,N,1,154899.59999999998,28,1
1051258,2015-01-28,train,0,35,35,0,1,1,A,S,N,1,,39,1
1051209,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,50468.22,27,2
1051254,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,93898.26,8,2
1051247,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,,50,2
1051214,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,163779.03,28,2
1051216,2015-01-28,train,0,23,35,0,1,1,I,S,N,0,73548.78,25,2
1051217,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,88500.36,33,2
1051219,2015-01-28,train,0,22,35,0,1,1,A,S,N,0,112743.54,22,2
1051224,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,80201.52,46,2
1051226,2015-01-28,train,0,22,35,0,1,1,I,S,N,1,69430.92,19,2
1051228,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,102091.5,50,2
1051230,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,164964.15000000002,50,2
1051232,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,184299.09,39,2
1051234,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,,31,2
1051236,2015-01-28,train,0,22,35,0,1,1,A,S,N,1,55537.65,50,2
1051239,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,239877.81,39,2
1051240,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,105617.31,42,2
1051243,2015-01-28,train,0,22,35,0,1,1,I,S,N,0,65761.08,29,2
